# t alphaD area se kMix epsMix kC kD epsC epsD ReLambdaC ReLambdaD uAvgCx uAvgCy uAvgCz uAvgDx uAvgDy uAvgDz
5.2100000000000000e+00 6.5880330000000001e-02 2.0591059999999999e+02 2.8380050000000000e-02 9.4093819999999995e-01 3.4928029999999999e-01 1.0000439999999999e+00 1.0280899999999999e+00 3.4508139999999998e-01 4.0881640000000002e-01 1.0004089999999999e+02 9.4490099999999995e+00 2.3778230000000001e-02 1.1389000000000000e-02 -2.3220290000000001e-02 -3.2027809999999997e-02 -1.8643620000000000e-01 -1.4474529999999999e-01
5.2199999999999998e+00 6.5880159999999993e-02 2.0604509999999999e+02 2.8398600000000000e-02 9.4094679999999997e-01 3.4924959999999999e-01 1.0000490000000000e+00 1.0287160000000000e+00 3.4501070000000000e-01 4.0935290000000002e-01 1.0005170000000000e+02 9.4485639999999993e+00 2.3775979999999999e-02 1.1375959999999999e-02 -2.3188830000000001e-02 -3.2111080000000000e-02 -1.8455240000000001e-01 -1.4534810000000001e-01
5.2300000000000004e+00 6.5879980000000005e-02 2.0614310000000000e+02 2.8412110000000001e-02 9.4095079999999998e-01 3.4918090000000002e-01 1.0000519999999999e+00 1.0292209999999999e+00 3.4491620000000001e-01 4.0964980000000001e-01 1.0006560000000000e+02 9.4497780000000002e+00 2.3772120000000001e-02 1.1356820000000000e-02 -2.3167230000000000e-02 -3.2160439999999998e-02 -1.8257509999999999e-01 -1.4572340000000000e-01
5.2400000000000002e+00 6.5879809999999997e-02 2.0627040000000000e+02 2.8429639999999999e-02 9.4095519999999999e-01 3.4913300000000003e-01 1.0000540000000000e+00 1.0296019999999999e+00 3.4483130000000001e-01 4.1012769999999998e-01 1.0007810000000001e+02 9.4477609999999999e+00 2.3766929999999999e-02 1.1328470000000000e-02 -2.3155780000000001e-02 -3.2199150000000003e-02 -1.8047220000000000e-01 -1.4586030000000000e-01
5.2500000000000000e+00 6.5879640000000003e-02 2.0640870000000001e+02 2.8448700000000000e-02 9.4095920000000000e-01 3.4908539999999999e-01 1.0000549999999999e+00 1.0298830000000001e+00 3.4473880000000001e-01 4.1071590000000002e-01 1.0009170000000000e+02 9.4435780000000005e+00 2.3765620000000001e-02 1.1303199999999999e-02 -2.3158220000000000e-02 -3.2307339999999997e-02 -1.7842580000000000e-01 -1.4569199999999999e-01
5.2599999999999998e+00 6.5879460000000001e-02 2.0655080000000001e+02 2.8468290000000000e-02 9.4096550000000001e-01 3.4900170000000003e-01 1.0000629999999999e+00 1.0299419999999999e+00 3.4462330000000002e-01 4.1108489999999998e-01 1.0010920000000000e+02 9.4398719999999994e+00 2.3760050000000001e-02 1.1276570000000000e-02 -2.3168430000000000e-02 -3.2337310000000001e-02 -1.7638970000000001e-01 -1.4528980000000000e-01
5.2699999999999996e+00 6.5879289999999993e-02 2.0672049999999999e+02 2.8491679999999998e-02 9.4096840000000004e-01 3.4891519999999998e-01 1.0000670000000000e+00 1.0298799999999999e+00 3.4451029999999999e-01 4.1137340000000000e-01 1.0012609999999999e+02 9.4359999999999999e+00 2.3751789999999998e-02 1.1252910000000000e-02 -2.3179129999999999e-02 -3.2330940000000002e-02 -1.7444999999999999e-01 -1.4476580000000000e-01
5.2800000000000002e+00 6.5879110000000005e-02 2.0689550000000000e+02 2.8515800000000001e-02 9.4097220000000004e-01 3.4881079999999998e-01 1.0000709999999999e+00 1.0296419999999999e+00 3.4438330000000000e-01 4.1158990000000001e-01 1.0014500000000000e+02 9.4313339999999997e+00 2.3753570000000002e-02 1.1236619999999999e-02 -2.3184509999999998e-02 -3.2440419999999998e-02 -1.7263039999999999e-01 -1.4424970000000001e-01
5.2900000000000000e+00 6.5878939999999997e-02 2.0702750000000000e+02 2.8534000000000000e-02 9.4096700000000000e-01 3.4870050000000002e-01 1.0000650000000000e+00 1.0293710000000000e+00 3.4425220000000001e-01 4.1177429999999998e-01 1.0016340000000000e+02 9.4267369999999993e+00 2.3751410000000001e-02 1.1221310000000000e-02 -2.3191989999999999e-02 -3.2452969999999998e-02 -1.7087250000000001e-01 -1.4362849999999999e-01
5.2999999999999998e+00 6.5878770000000003e-02 2.0723480000000001e+02 2.8562569999999999e-02 9.4095620000000002e-01 3.4858990000000001e-01 1.0000560000000001e+00 1.0290429999999999e+00 3.4413440000000001e-01 4.1176710000000000e-01 1.0017959999999999e+02 9.4238189999999999e+00 2.3748300000000000e-02 1.1223110000000000e-02 -2.3216140000000000e-02 -3.2401170000000000e-02 -1.6939360000000001e-01 -1.4270320000000000e-01
5.3099999999999996e+00 6.5878599999999995e-02 2.0741960000000000e+02 2.8588039999999999e-02 9.4094610000000001e-01 3.4834310000000002e-01 1.0000469999999999e+00 1.0287090000000001e+00 3.4393279999999998e-01 4.1087829999999997e-01 1.0020810000000000e+02 9.4309419999999999e+00 2.3745820000000001e-02 1.1226679999999999e-02 -2.3237239999999999e-02 -3.2296690000000003e-02 -1.6801650000000001e-01 -1.4175330000000000e-01
5.3200000000000003e+00 6.5878419999999993e-02 2.0747980000000001e+02 2.8596330000000000e-02 9.4093410000000000e-01 3.4830699999999998e-01 1.0000380000000000e+00 1.0282519999999999e+00 3.4385610000000000e-01 4.1141860000000002e-01 1.0021830000000000e+02 9.4205640000000006e+00 2.3744450000000000e-02 1.1230880000000000e-02 -2.3262140000000001e-02 -3.2168099999999998e-02 -1.6665830000000001e-01 -1.4068000000000000e-01
5.3300000000000001e+00 6.5878249999999999e-02 2.0752099999999999e+02 2.8602010000000001e-02 9.4092900000000002e-01 3.4822839999999999e-01 1.0000350000000000e+00 1.0276430000000001e+00 3.4376079999999998e-01 4.1157739999999998e-01 1.0023200000000000e+02 9.4131689999999999e+00 2.3750330000000000e-02 1.1227740000000000e-02 -2.3294269999999999e-02 -3.2110710000000001e-02 -1.6521569999999999e-01 -1.3944070000000000e-01
5.3399999999999999e+00 6.5878069999999997e-02 2.0752560000000000e+02 2.8602639999999999e-02 9.4091709999999995e-01 3.4813460000000002e-01 1.0000270000000000e+00 1.0270660000000000e+00 3.4365400000000002e-01 4.1166799999999998e-01 1.0024670000000000e+02 9.4068459999999998e+00 2.3761959999999999e-02 1.1224240000000000e-02 -2.3330529999999999e-02 -3.2119250000000002e-02 -1.6376569999999999e-01 -1.3810580000000000e-01
5.3499999999999996e+00 6.5877889999999995e-02 2.0753399999999999e+02 2.8603799999999999e-02 9.4090879999999999e-01 3.4802349999999999e-01 1.0000190000000000e+00 1.0264500000000001e+00 3.4353660000000003e-01 4.1164620000000002e-01 1.0026309999999999e+02 9.4014489999999995e+00 2.3779040000000001e-02 1.1223169999999999e-02 -2.3362649999999999e-02 -3.2188939999999999e-02 -1.6234340000000000e-01 -1.3679030000000000e-01
5.3600000000000003e+00 6.5877720000000001e-02 2.0756270000000001e+02 2.8607750000000001e-02 9.4090229999999997e-01 3.4790769999999999e-01 1.0000210000000000e+00 1.0257250000000000e+00 3.4342190000000000e-01 4.1151490000000002e-01 1.0028010000000000e+02 9.3963090000000005e+00 2.3793530000000000e-02 1.1228070000000000e-02 -2.3395650000000000e-02 -3.2201340000000002e-02 -1.6101190000000001e-01 -1.3541639999999999e-01
5.3700000000000001e+00 6.5877539999999998e-02 2.0760659999999999e+02 2.8613810000000000e-02 9.4090629999999997e-01 3.4779589999999999e-01 1.0000340000000001e+00 1.0247480000000000e+00 3.4330559999999999e-01 4.1146759999999999e-01 1.0029830000000000e+02 9.3878990000000009e+00 2.3806359999999999e-02 1.1227460000000000e-02 -2.3425390000000001e-02 -3.2186750000000000e-02 -1.5961919999999999e-01 -1.3405950000000000e-01
5.3799999999999999e+00 6.5877359999999996e-02 2.0765000000000001e+02 2.8619789999999999e-02 9.4090879999999999e-01 3.4771059999999998e-01 1.0000450000000001e+00 1.0236799999999999e+00 3.4321010000000002e-01 4.1152699999999998e-01 1.0031340000000000e+02 9.3774400000000000e+00 2.3821579999999998e-02 1.1224790000000000e-02 -2.3459680000000000e-02 -3.2169370000000003e-02 -1.5822729999999999e-01 -1.3264750000000000e-01
5.3899999999999997e+00 6.5877190000000002e-02 2.0769390000000001e+02 2.8625850000000001e-02 9.4090910000000005e-01 3.4763290000000002e-01 1.0000510000000000e+00 1.0225620000000000e+00 3.4311690000000000e-01 4.1166880000000000e-01 1.0032760000000000e+02 9.3655860000000004e+00 2.3828889999999998e-02 1.1223560000000000e-02 -2.3489969999999999e-02 -3.2004100000000001e-02 -1.5687260000000000e-01 -1.3130000000000000e-01
5.4000000000000004e+00 6.5877010000000000e-02 2.0771799999999999e+02 2.8629160000000001e-02 9.4091139999999995e-01 3.4755330000000001e-01 1.0000659999999999e+00 1.0211820000000000e+00 3.4302440000000001e-01 4.1177140000000001e-01 1.0034260000000000e+02 9.3517810000000008e+00 2.3832599999999999e-02 1.1215790000000000e-02 -2.3523180000000001e-02 -3.1767150000000001e-02 -1.5543419999999999e-01 -1.2992940000000000e-01
5.4100000000000001e+00 6.5876840000000006e-02 2.0773330000000001e+02 2.8631270000000000e-02 9.4091290000000005e-01 3.4747760000000000e-01 1.0000789999999999e+00 1.0196580000000000e+00 3.4293750000000001e-01 4.1185490000000002e-01 1.0035660000000000e+02 9.3368800000000007e+00 2.3836090000000001e-02 1.1203960000000001e-02 -2.3559589999999998e-02 -3.1524290000000003e-02 -1.5391980000000000e-01 -1.2857679999999999e-01
5.4199999999999999e+00 6.5876660000000004e-02 2.0773259999999999e+02 2.8631179999999999e-02 9.4090870000000004e-01 3.4739769999999998e-01 1.0000840000000000e+00 1.0180940000000001e+00 3.4284399999999998e-01 4.1196949999999999e-01 1.0037080000000000e+02 9.3212560000000000e+00 2.3844049999999999e-02 1.1179480000000000e-02 -2.3591520000000001e-02 -3.1343190000000000e-02 -1.5220629999999999e-01 -1.2732040000000000e-01
5.4299999999999997e+00 6.5876489999999996e-02 2.0774330000000000e+02 2.8632649999999999e-02 9.4090010000000002e-01 3.4732069999999998e-01 1.0000890000000000e+00 1.0164160000000000e+00 3.4275200000000000e-01 4.1210469999999999e-01 1.0038470000000000e+02 9.3043689999999994e+00 2.3854060000000000e-02 1.1155480000000001e-02 -2.3614170000000000e-02 -3.1192560000000001e-02 -1.5050970000000000e-01 -1.2624550000000001e-01
5.4400000000000004e+00 6.5876320000000002e-02 2.0773450000000000e+02 2.8631429999999999e-02 9.4089239999999996e-01 3.4723409999999999e-01 1.0000890000000000e+00 1.0146299999999999e+00 3.4266239999999998e-01 4.1206060000000000e-01 1.0039790000000001e+02 9.2885179999999998e+00 2.3856189999999999e-02 1.1133640000000000e-02 -2.3634980000000000e-02 -3.0943479999999999e-02 -1.4882850000000000e-01 -1.2523310000000001e-01
5.4500000000000002e+00 6.5876160000000003e-02 2.0772370000000001e+02 2.8629950000000001e-02 9.4087010000000004e-01 3.4714770000000000e-01 1.0000750000000000e+00 1.0130500000000000e+00 3.4256439999999999e-01 4.1213820000000001e-01 1.0041090000000000e+02 9.2731759999999994e+00 2.3853989999999999e-02 1.1115409999999999e-02 -2.3652449999999998e-02 -3.0652579999999999e-02 -1.4717600000000000e-01 -1.2434410000000000e-01
5.4600000000000000e+00 6.5875989999999995e-02 2.0768119999999999e+02 2.8624090000000001e-02 9.4084420000000002e-01 3.4708660000000002e-01 1.0000590000000000e+00 1.0115959999999999e+00 3.4247980000000000e-01 4.1241060000000002e-01 1.0042160000000000e+02 9.2568110000000008e+00 2.3849710000000000e-02 1.1098709999999999e-02 -2.3668789999999999e-02 -3.0343350000000002e-02 -1.4554570000000000e-01 -1.2355200000000000e-01
5.4699999999999998e+00 6.5875820000000002e-02 2.0764660000000001e+02 2.8619320000000000e-02 9.4082520000000003e-01 3.4704600000000002e-01 1.0000450000000001e+00 1.0101860000000000e+00 3.4241070000000001e-01 4.1277439999999999e-01 1.0043040000000001e+02 9.2398330000000009e+00 2.3851760000000000e-02 1.1091719999999999e-02 -2.3689530000000000e-02 -3.0126050000000001e-02 -1.4403900000000000e-01 -1.2273360000000000e-01
5.4800000000000004e+00 6.5875649999999994e-02 2.0763620000000000e+02 2.8617879999999998e-02 9.4081340000000002e-01 3.4701900000000002e-01 1.0000460000000000e+00 1.0085809999999999e+00 3.4235330000000003e-01 4.1317809999999999e-01 1.0043890000000000e+02 9.2206419999999998e+00 2.3858990000000000e-02 1.1084480000000001e-02 -2.3717280000000000e-02 -2.9994099999999999e-02 -1.4249719999999999e-01 -1.2186859999999999e-01
5.4900000000000002e+00 6.5875480000000000e-02 2.0766419999999999e+02 2.8621750000000001e-02 9.4079729999999995e-01 3.4699360000000001e-01 1.0000340000000001e+00 1.0071450000000000e+00 3.4230329999999998e-01 4.1350290000000001e-01 1.0044510000000000e+02 9.2039010000000001e+00 2.3862020000000001e-02 1.1086310000000000e-02 -2.3746320000000001e-02 -2.9838880000000002e-02 -1.4107510000000001e-01 -1.2102920000000000e-01
5.5000000000000000e+00 6.5875310000000006e-02 2.0769069999999999e+02 2.8625399999999999e-02 9.4077889999999997e-01 3.4695759999999998e-01 1.0000290000000001e+00 1.0056769999999999e+00 3.4225400000000000e-01 4.1365639999999998e-01 1.0045170000000000e+02 9.1887760000000007e+00 2.3870559999999999e-02 1.1099860000000000e-02 -2.3777639999999999e-02 -2.9763780000000000e-02 -1.3979359999999999e-01 -1.2020390000000000e-01
5.5099999999999998e+00 6.5875139999999999e-02 2.0778350000000000e+02 2.8638190000000001e-02 9.4077069999999996e-01 3.4692319999999999e-01 1.0000340000000001e+00 1.0040100000000001e+00 3.4220990000000001e-01 4.1375800000000001e-01 1.0045880000000000e+02 9.1724219999999992e+00 2.3876250000000002e-02 1.1113339999999999e-02 -2.3806560000000001e-02 -2.9659950000000001e-02 -1.3848980000000000e-01 -1.1943670000000001e-01
5.5199999999999996e+00 6.5874970000000005e-02 2.0787760000000000e+02 2.8651170000000000e-02 9.4076499999999996e-01 3.4687319999999999e-01 1.0000400000000000e+00 1.0022620000000000e+00 3.4216029999999997e-01 4.1370269999999998e-01 1.0046660000000000e+02 9.1570610000000006e+00 2.3890270000000002e-02 1.1124920000000000e-02 -2.3821630000000000e-02 -2.9685650000000001e-02 -1.3713639999999999e-01 -1.1889410000000000e-01
5.5300000000000002e+00 6.5874799999999997e-02 2.0797370000000001e+02 2.8664410000000001e-02 9.4076000000000004e-01 3.4682639999999998e-01 1.0000480000000000e+00 1.0003780000000000e+00 3.4212130000000002e-01 4.1354690000000000e-01 1.0047310000000000e+02 9.1415760000000006e+00 2.3896040000000000e-02 1.1136999999999999e-02 -2.3831660000000001e-02 -2.9597459999999999e-02 -1.3578699999999999e-01 -1.1844030000000000e-01
5.5400000000000000e+00 6.5874619999999995e-02 2.0809150000000000e+02 2.8680649999999999e-02 9.4075900000000001e-01 3.4678710000000001e-01 1.0000629999999999e+00 9.9831159999999997e-01 3.4208699999999997e-01 4.1343649999999998e-01 1.0047969999999999e+02 9.1239089999999994e+00 2.3896299999999999e-02 1.1145930000000000e-02 -2.3838990000000001e-02 -2.9427950000000001e-02 -1.3439690000000001e-01 -1.1806570000000000e-01
5.5499999999999998e+00 6.5874450000000001e-02 2.0819710000000001e+02 2.8695200000000001e-02 9.4075589999999998e-01 3.4676119999999999e-01 1.0000739999999999e+00 9.9626769999999998e-01 3.4206340000000002e-01 4.1337810000000003e-01 1.0048420000000000e+02 9.1058730000000008e+00 2.3899279999999998e-02 1.1150280000000000e-02 -2.3844710000000002e-02 -2.9299700000000001e-02 -1.3294850000000000e-01 -1.1772110000000000e-01
5.5599999999999996e+00 6.5874269999999999e-02 2.0826790000000000e+02 2.8704950000000000e-02 9.4075160000000002e-01 3.4674749999999999e-01 1.0000810000000000e+00 9.9422429999999995e-01 3.4205029999999997e-01 4.1335590000000000e-01 1.0048690000000001e+02 9.0874389999999998e+00 2.3907270000000001e-02 1.1154880000000001e-02 -2.3839150000000000e-02 -2.9233829999999999e-02 -1.3150809999999999e-01 -1.1753540000000000e-01
5.5700000000000003e+00 6.5874100000000005e-02 2.0833510000000001e+02 2.8714210000000000e-02 9.4074219999999997e-01 3.4672660000000000e-01 1.0000810000000000e+00 9.9231930000000002e-01 3.4203169999999999e-01 4.1330240000000001e-01 1.0048960000000000e+02 9.0706150000000001e+00 2.3910100000000000e-02 1.1160530000000000e-02 -2.3841260000000000e-02 -2.9099870000000000e-02 -1.3006880000000001e-01 -1.1726580000000000e-01
5.5800000000000001e+00 6.5873920000000002e-02 2.0837469999999999e+02 2.8719680000000001e-02 9.4072420000000001e-01 3.4671869999999999e-01 1.0000760000000000e+00 9.9057879999999998e-01 3.4201440000000000e-01 4.1342730000000000e-01 1.0049169999999999e+02 9.0533380000000001e+00 2.3924979999999998e-02 1.1169699999999999e-02 -2.3850819999999998e-02 -2.9116340000000001e-02 -1.2867740000000000e-01 -1.1691989999999999e-01
5.5899999999999999e+00 6.5873749999999995e-02 2.0839570000000001e+02 2.8722560000000001e-02 9.4071380000000004e-01 3.4671700000000000e-01 1.0000789999999999e+00 9.8883410000000005e-01 3.4199930000000001e-01 4.1361599999999998e-01 1.0049420000000001e+02 9.0353300000000001e+00 2.3937360000000001e-02 1.1184929999999999e-02 -2.3861960000000002e-02 -2.9076769999999998e-02 -1.2741060000000001e-01 -1.1656780000000000e-01
5.5999999999999996e+00 6.5873589999999996e-02 2.0844479999999999e+02 2.8729339999999999e-02 9.4071430000000000e-01 3.4671819999999998e-01 1.0000920000000000e+00 9.8699070000000000e-01 3.4199760000000001e-01 4.1365960000000002e-01 1.0049580000000000e+02 9.0180109999999996e+00 2.3956399999999999e-02 1.1187690000000000e-02 -2.3874220000000002e-02 -2.9093800000000000e-02 -1.2603120000000001e-01 -1.1622480000000000e-01
5.6100000000000003e+00 6.5873409999999993e-02 2.0846940000000001e+02 2.8732730000000001e-02 9.4070600000000004e-01 3.4671530000000000e-01 1.0000920000000000e+00 9.8539399999999999e-01 3.4199089999999999e-01 4.1370930000000000e-01 1.0049670000000000e+02 9.0028819999999996e+00 2.3973069999999999e-02 1.1190459999999999e-02 -2.3893950000000001e-02 -2.9043380000000001e-02 -1.2470290000000001e-01 -1.1577129999999999e-01
5.6200000000000001e+00 6.5873230000000005e-02 2.0848990000000001e+02 2.8735549999999999e-02 9.4069809999999998e-01 3.4671229999999997e-01 1.0000929999999999e+00 9.8389249999999995e-01 3.4198260000000003e-01 4.1378229999999999e-01 1.0049809999999999e+02 8.9883710000000008e+00 2.3983609999999999e-02 1.1205300000000000e-02 -2.3919500000000000e-02 -2.8856690000000001e-02 -1.2360540000000000e-01 -1.1524830000000000e-01
5.6299999999999999e+00 6.5873050000000002e-02 2.0855990000000000e+02 2.8745199999999999e-02 9.4069150000000001e-01 3.4671130000000000e-01 1.0000970000000000e+00 9.8244560000000003e-01 3.4198109999999998e-01 4.1378890000000002e-01 1.0049860000000000e+02 8.9750800000000002e+00 2.3994270000000002e-02 1.1216370000000000e-02 -2.3935590000000000e-02 -2.8612760000000001e-02 -1.2251030000000000e-01 -1.1485090000000001e-01
5.6399999999999997e+00 6.5872870000000000e-02 2.0862780000000001e+02 2.8754550000000000e-02 9.4068309999999999e-01 3.4673080000000001e-01 1.0001009999999999e+00 9.8112049999999995e-01 3.4199839999999998e-01 4.1384029999999999e-01 1.0049650000000000e+02 8.9624179999999996e+00 2.4002269999999999e-02 1.1221880000000000e-02 -2.3944839999999998e-02 -2.8239879999999998e-02 -1.2139250000000000e-01 -1.1457489999999999e-01
5.6500000000000004e+00 6.5872689999999998e-02 2.0867019999999999e+02 2.8760410000000000e-02 9.4068200000000002e-01 3.4676299999999999e-01 1.0001050000000000e+00 9.7984649999999995e-01 3.4202310000000002e-01 4.1397879999999998e-01 1.0049330000000000e+02 8.9492840000000005e+00 2.4010509999999999e-02 1.1226430000000001e-02 -2.3952979999999999e-02 -2.7787710000000000e-02 -1.2028640000000000e-01 -1.1430000000000000e-01
